# plugin	O-simpleSubtractive
# uiRoot	Source/ui/public
# generated	2026-08-28T04:24:18.440Z
# NOTE	class is a SUGGESTION WITH A REASON, never a silent drop. Read every UNSURE and every DELETE row.
# source	file	line	selector	attr	class	keyed	suggestedKey	text	reason
html-text	index.html	223	#val-outputLevel		READOUT	no	val-outputLevel	0.0 dB	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
html-text	index.html	231	div.tour-label		LABEL	no	tour-label.lesson-presets	Lesson Presets	prose survives the readout filter
html-text	index.html	233	button.tour-btn		LABEL	yes	tour-btn.saw-sweep	Saw Sweep	prose survives the readout filter
html-text	index.html	234	button.tour-btn		LABEL	yes	tour-btn.pluck	Pluck	prose survives the readout filter
html-text	index.html	235	button.tour-btn		LABEL	yes	tour-btn.brass-stab	Brass Stab	prose survives the readout filter
html-text	index.html	236	button.tour-btn		LABEL	yes	tour-btn.sweep-pad	Sweep Pad	prose survives the readout filter
html-text	index.html	237	button.tour-btn		LABEL	yes	tour-btn.acid-bass	Acid Bass	prose survives the readout filter
html-text	index.html	238	button.tour-btn		LABEL	yes	tour-btn.square-bass	Square Bass	prose survives the readout filter
html-text	index.html	239	button.tour-btn		LABEL	yes	tour-btn.noise-wind	Noise Wind	prose survives the readout filter
html-text	index.html	240	button.tour-btn		LABEL	yes	tour-btn.self-oscillation	Self-Oscillation	prose survives the readout filter
html-text	index.html	242	#tourCaption		LABEL	no	tourCaption	Hover any control for an explanation · pick a lesson to hear a concept.	prose survives the readout filter
html-text	index.html	247	div.keyboard-label		UNSURE	no	keyboard-label.play	Play ·	the element holds element children as well as this text — key the text in its own <span>, or applyLabel will delete the siblings
html-text	index.html	247	span.kbd-hint		LABEL	no	kbd-hint.click-the-keys-or	click the keys or use your computer keyboard (A S D F G H J K · W E T Y U)	prose survives the readout filter
html-attr	index.html	97	#combo-oscWave	aria-label	LABEL	no	combo-oscWave	Oscillator wave	prose survives the readout filter
html-attr	index.html	119	#combo-filterType	aria-label	LABEL	no	combo-filterType	Filter type	prose survives the readout filter
html-attr	index.html	123	#combo-filterSlope	aria-label	LABEL	no	combo-filterSlope	Filter slope	prose survives the readout filter
html-attr	index.html	211	#combo-voiceMode	aria-label	LABEL	no	combo-voiceMode	Voice mode	prose survives the readout filter
html-attr	index.html	248	#keyboard	aria-label	LABEL	no	keyboard	On-screen keyboard	prose survives the readout filter
js-composed	js/app.js	448	fEl.textContent		READOUT	no	ui.slope-short-si-type	${SLOPE_SHORT[si] || ""} ${TYPE_SHORT[ti] || ""}	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
js-composed	js/app.js	478	meta.textContent		READOUT	no	ui.type-long-tst-getchoiceindex	${TYPE_LONG[tSt.getChoiceIndex()] || ""} · ${SLOPE_DBOCT[slSt.getChoiceIndex()] || ""} dB/oct	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
js-composed	js/app.js	524	tip.innerHTML		LABEL	no	ui.span-class-tip-title	<span class="tip-title">${entry[0]}</span>${entry[1]}	prose sits OUTSIDE the interpolation — needs a {token} entry, not a flat one
