# plugin	O-Bells
# uiRoot	Resources/ui
# generated	2026-08-30T02:38:49.000Z
# NOTE	class is a SUGGESTION WITH A REASON, never a silent drop. Read every UNSURE and every DELETE row.
# source	file	line	selector	attr	class	keyed	suggestedKey	text	reason
html-text	index.html	1410	div.param-label		LABEL	no	instrument-tab.velocity	Velocity	prose survives the readout filter
html-text	index.html	1412	div.choice-button.active		LABEL	no	instrument-tab.linear	Linear	prose survives the readout filter
html-text	index.html	1413	div.choice-button		LABEL	no	instrument-tab.exp	Exp	prose survives the readout filter
html-text	index.html	1414	div.choice-button		LABEL	no	instrument-tab.log	Log	prose survives the readout filter
html-text	index.html	1425	div.section-title		LABEL	no	instrument-tab.advanced	Advanced	prose survives the readout filter
html-text	index.html	1428	div.param-label		LABEL	no	instrument-tab.partial-tune	Partial Tune	prose survives the readout filter
html-text	index.html	1432	div.param-value		READOUT	no	instrument-tab.0ct	0ct	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
html-text	index.html	1435	div.param-label		LABEL	no	instrument-tab.pitch-env	Pitch Env	prose survives the readout filter
html-text	index.html	1442	div.param-label		LABEL	no	instrument-tab.p-env-time	P.Env Time	prose survives the readout filter
html-text	index.html	1446	div.param-value		READOUT	no	instrument-tab.50ms	50ms	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
html-text	index.html	1449	div.param-label		LABEL	no	instrument-tab.nonlinear	Nonlinear	prose survives the readout filter
html-text	index.html	1460	div.section-title		LABEL	no	envelope-section.multi-stage-envelope	Multi-Stage Envelope	prose survives the readout filter
html-text	index.html	1461	div.section-hint		LABEL	no	envelope-section.controls-how-different-frequencies	Controls how different frequencies decay over time	prose survives the readout filter
html-text	index.html	1464	div.param-label		LABEL	no	envelope-section.strike-time	Strike Time	prose survives the readout filter
html-text	index.html	1468	div.param-value		READOUT	no	envelope-section.30ms	30ms	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
html-text	index.html	1471	div.param-label		LABEL	no	envelope-section.brilliance	Brilliance	prose survives the readout filter
html-text	index.html	1478	div.param-label		LABEL	no	envelope-section.body-time	Body Time	prose survives the readout filter
html-text	index.html	1485	div.param-label		LABEL	no	envelope-section.hum-sustain	Hum Sustain	prose survives the readout filter
html-text	index.html	1496	div.section-title		LABEL	no	instrument-tab.filter	Filter	prose survives the readout filter
html-text	index.html	1501	div.toggle-label		LABEL	no	lp-filter-toggle.lp-filter	LP Filter	prose survives the readout filter
html-text	index.html	1505	div.param-label		LABEL	no	instrument-tab.cutoff	Cutoff	prose survives the readout filter
html-text	index.html	1509	div.param-value		READOUT	no	instrument-tab.20-0-khz	20.0 kHz	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
html-text	index.html	1516	div.section-title		LABEL	no	instrument-tab.performance	Performance	prose survives the readout filter
html-text	index.html	1521	div.toggle-label		LABEL	no	hi-fi-toggle.high-fidelity	High Fidelity	prose survives the readout filter
html-text	index.html	1522	div.toggle-tooltip		LABEL	no	hi-fi-toggle.disables-voice-culling-for	Disables voice culling for maximum sustain fidelity. May cause CPU overload with long-decay presets and dense polyphony.	prose survives the readout filter
html-text	index.html	1530	div.section-title		LABEL	no	instrument-tab.output	Output	prose survives the readout filter
html-text	index.html	1533	div.param-label		LABEL	no	instrument-tab.humanize	Humanize	prose survives the readout filter
html-text	index.html	1540	div.param-label		LABEL	no	instrument-tab.level	Level	prose survives the readout filter
html-text	index.html	1563	span.fx-title		LABEL	no	chorussection.chorus	Chorus	prose survives the readout filter
html-text	index.html	1564	#chorusBypassBtn		LABEL	no	chorusBypassBtn	On	prose survives the readout filter
html-text	index.html	1571	span.fx-title		LABEL	no	delaysection.delay	Delay	prose survives the readout filter
html-text	index.html	1572	#delayBypassBtn		LABEL	no	delayBypassBtn	On	prose survives the readout filter
html-text	index.html	1579	span.fx-title		LABEL	no	reverbsection.reverb	Reverb	prose survives the readout filter
html-text	index.html	1580	#reverbBypassBtn		LABEL	no	reverbBypassBtn	On	prose survives the readout filter
html-text	index.html	1587	span.fx-title		LABEL	no	eqsection.eq	EQ	prose survives the readout filter
html-text	index.html	1588	#eqBypassBtn		LABEL	no	eqBypassBtn	On	prose survives the readout filter
html-text	index.html	1601	span.footer-gain-label		LABEL	no	footer-gain-label.gain	Gain	prose survives the readout filter
html-text	index.html	1605	#footer-gain-value		READOUT	no	footer-gain-value	0dB	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
html-text	index.html	1611	div.footer-keyboard-help		LABEL	no	footer-keyboard-help.click-or-use-z	Click or use Z-M, Q-P keys	prose survives the readout filter
html-text	index.html	1615	p		LABEL	no	ui.ouaricon-audio	Ouaricon Audio	prose survives the readout filter
html-attr	index.html	1146	#botanicalOverlay	alt	LABEL	no	botanicalOverlay	Snail	prose survives the readout filter
js-composed	index.html inline <script type="module"> @line 1620	1987	cpuWarningEstimate.textContent		READOUT	no	ui.math-round-seconds-s	~${Math.round(seconds)}s	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
js-composed	index.html inline <script type="module"> @line 1620	2045	footerGainValue.textContent		UNIT	no	ui.outputgainstate-getscaledvalue-tofixed-1	${outputGainState.getScaledValue().toFixed(1)}dB	unit symbol, language-neutral (D-03)
js-composed	index.html inline <script type="module"> @line 1620	2116	label.textContent		READOUT	no	ui.c-octavenum	C${octaveNum}	no two-letter run survives once interpolations, numbers and unit tokens are removed (D-03)
js-prose	index.html inline <script type="module"> @line 1620	2203	presetNameDisplay.textContent		LABEL	no	ui.default	Default	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1620	2520	btn.textContent		LABEL	no	ui.off	Off	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1620	2520	btn.textContent		LABEL	no	ui.on	On	written from a CONDITIONAL expression (ternary / || fallback). Contract §6: the inflection is authored around, not engineered — check-i18n assertion 13 rejects a ternary inside a setLabel argument
js-prose	index.html inline <script type="module"> @line 1620	2555	modeLbl.textContent		LABEL	no	ui.mode	Mode	prose survives the readout filter
